Sample Name	Protocol REF	Comment[sequencing center]	Parameter Value[sequencing technology]	Parameter Value[library type]	Parameter Value[mean paired end distance]	Unit	Term Source REF	Term Accession Number	Parameter Value[mean read length]	Unit	Term Source REF	Term Accession Number	Comment[Mean Coverage per Sample]	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Comment[location of sequence data on GIAB ftp site]	Factor Value[ancestry]
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 17	SRX1388384	NCBI Sequence Read Archive	SRX1388384	http://www.ncbi.nlm.nih.gov/sra/SRX1388384	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 18	SRX1388385	NCBI Sequence Read Archive	SRX1388385	http://www.ncbi.nlm.nih.gov/sra/SRX1388385	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 19	SRX1388386	NCBI Sequence Read Archive	SRX1388386	http://www.ncbi.nlm.nih.gov/sra/SRX1388386	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 20	SRX1388387	NCBI Sequence Read Archive	SRX1388387	http://www.ncbi.nlm.nih.gov/sra/SRX1388387	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 21	SRX1388388	NCBI Sequence Read Archive	SRX1388388	http://www.ncbi.nlm.nih.gov/sra/SRX1388388	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 22	SRX1388389	NCBI Sequence Read Archive	SRX1388389	http://www.ncbi.nlm.nih.gov/sra/SRX1388389	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 23	SRX1388390	NCBI Sequence Read Archive	SRX1388390	http://www.ncbi.nlm.nih.gov/sra/SRX1388390	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 24	SRX1388391	NCBI Sequence Read Archive	SRX1388391	http://www.ncbi.nlm.nih.gov/sra/SRX1388391	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 25	SRX1388392	NCBI Sequence Read Archive	SRX1388392	http://www.ncbi.nlm.nih.gov/sra/SRX1388392	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 26	SRX1388393	NCBI Sequence Read Archive	SRX1388393	http://www.ncbi.nlm.nih.gov/sra/SRX1388393	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 27	SRX1388394	NCBI Sequence Read Archive	SRX1388394	http://www.ncbi.nlm.nih.gov/sra/SRX1388394	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 28	SRX1388395	NCBI Sequence Read Archive	SRX1388395	http://www.ncbi.nlm.nih.gov/sra/SRX1388395	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 29	SRX1388396	NCBI Sequence Read Archive	SRX1388396	http://www.ncbi.nlm.nih.gov/sra/SRX1388396	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 30	SRX1388397	NCBI Sequence Read Archive	SRX1388397	http://www.ncbi.nlm.nih.gov/sra/SRX1388397	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 31	SRX1388398	NCBI Sequence Read Archive	SRX1388398	http://www.ncbi.nlm.nih.gov/sra/SRX1388398	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 32	SRX1388399	NCBI Sequence Read Archive	SRX1388399	http://www.ncbi.nlm.nih.gov/sra/SRX1388399	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 33	SRX1388400	NCBI Sequence Read Archive	SRX1388400	http://www.ncbi.nlm.nih.gov/sra/SRX1388400	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 34	SRX1388401	NCBI Sequence Read Archive	SRX1388401	http://www.ncbi.nlm.nih.gov/sra/SRX1388401	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 35	SRX1388402	NCBI Sequence Read Archive	SRX1388402	http://www.ncbi.nlm.nih.gov/sra/SRX1388402	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 36	SRX1388403	NCBI Sequence Read Archive	SRX1388403	http://www.ncbi.nlm.nih.gov/sra/SRX1388403	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 37	SRX1388404	NCBI Sequence Read Archive	SRX1388404	http://www.ncbi.nlm.nih.gov/sra/SRX1388404	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 38	SRX1388405	NCBI Sequence Read Archive	SRX1388405	http://www.ncbi.nlm.nih.gov/sra/SRX1388405	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 39	SRX1388406	NCBI Sequence Read Archive	SRX1388406	http://www.ncbi.nlm.nih.gov/sra/SRX1388406	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 40	SRX1388407	NCBI Sequence Read Archive	SRX1388407	http://www.ncbi.nlm.nih.gov/sra/SRX1388407	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 41	SRX1388408	NCBI Sequence Read Archive	SRX1388408	http://www.ncbi.nlm.nih.gov/sra/SRX1388408	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 42	SRX1388409	NCBI Sequence Read Archive	SRX1388409	http://www.ncbi.nlm.nih.gov/sra/SRX1388409	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 43	SRX1388410	NCBI Sequence Read Archive	SRX1388410	http://www.ncbi.nlm.nih.gov/sra/SRX1388410	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 44	SRX1388411	NCBI Sequence Read Archive	SRX1388411	http://www.ncbi.nlm.nih.gov/sra/SRX1388411	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 45	SRX1388412	NCBI Sequence Read Archive	SRX1388412	http://www.ncbi.nlm.nih.gov/sra/SRX1388412	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 46	SRX1388413	NCBI Sequence Read Archive	SRX1388413	http://www.ncbi.nlm.nih.gov/sra/SRX1388413	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 47	SRX1388414	NCBI Sequence Read Archive	SRX1388414	http://www.ncbi.nlm.nih.gov/sra/SRX1388414	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 48	SRX1388415	NCBI Sequence Read Archive	SRX1388415	http://www.ncbi.nlm.nih.gov/sra/SRX1388415	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 49	SRX1388416	NCBI Sequence Read Archive	SRX1388416	http://www.ncbi.nlm.nih.gov/sra/SRX1388416	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 50	SRX1388417	NCBI Sequence Read Archive	SRX1388417	http://www.ncbi.nlm.nih.gov/sra/SRX1388417	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 51	SRX1388418	NCBI Sequence Read Archive	SRX1388418	http://www.ncbi.nlm.nih.gov/sra/SRX1388418	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 52	SRX1388419	NCBI Sequence Read Archive	SRX1388419	http://www.ncbi.nlm.nih.gov/sra/SRX1388419	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 53	SRX1388420	NCBI Sequence Read Archive	SRX1388420	http://www.ncbi.nlm.nih.gov/sra/SRX1388420	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 54	SRX1388421	NCBI Sequence Read Archive	SRX1388421	http://www.ncbi.nlm.nih.gov/sra/SRX1388421	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 55	SRX1388422	NCBI Sequence Read Archive	SRX1388422	http://www.ncbi.nlm.nih.gov/sra/SRX1388422	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 56	SRX1388423	NCBI Sequence Read Archive	SRX1388423	http://www.ncbi.nlm.nih.gov/sra/SRX1388423	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 57	SRX1388424	NCBI Sequence Read Archive	SRX1388424	http://www.ncbi.nlm.nih.gov/sra/SRX1388424	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 58	SRX1388425	NCBI Sequence Read Archive	SRX1388425	http://www.ncbi.nlm.nih.gov/sra/SRX1388425	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 59	SRX1388426	NCBI Sequence Read Archive	SRX1388426	http://www.ncbi.nlm.nih.gov/sra/SRX1388426	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 60	SRX1388427	NCBI Sequence Read Archive	SRX1388427	http://www.ncbi.nlm.nih.gov/sra/SRX1388427	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 61	SRX1388428	NCBI Sequence Read Archive	SRX1388428	http://www.ncbi.nlm.nih.gov/sra/SRX1388428	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 62	SRX1388429	NCBI Sequence Read Archive	SRX1388429	http://www.ncbi.nlm.nih.gov/sra/SRX1388429	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 63	SRX1388430	NCBI Sequence Read Archive	SRX1388430	http://www.ncbi.nlm.nih.gov/sra/SRX1388430	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 64	SRX1388431	NCBI Sequence Read Archive	SRX1388431	http://www.ncbi.nlm.nih.gov/sra/SRX1388431	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 65	SRX1388432	NCBI Sequence Read Archive	SRX1388432	http://www.ncbi.nlm.nih.gov/sra/SRX1388432	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
HG005	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 250	base pair	UO	UO:0000244	1-4X (300X total)	HG005_Illumina paired end WGS_replicate 66	SRX1388433	NCBI Sequence Read Archive	SRX1388433	http://www.ncbi.nlm.nih.gov/sra/SRX1388433	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_250bps_fastqs/	Han Chinese
